return_id,order_item_id,return_date,reason,refund_amount
84932,627377,2023-04-02,Late Delivery,53.43
84933,118924,2025-04-28,Not as Described,863.22
84934,993971,2025-02-12,Wrong Item,547.28
84935,850359,2025-06-29,Not as Described,3339.6
84936,1201451,2023-11-21,Defective,34.53
84937,2157026,2025-12-23,Not as Described,620.73
84938,679198,2024-03-14,Defective,2505.69
84939,582774,2025-08-26,Changed Mind,1456.2
84940,1050730,2025-06-23,Wrong Item,269.18
84941,970625,2023-02-13,Defective,314.6
84942,676650,2023-09-18,Late Delivery,168.9
84943,921604,2024-03-28,Changed Mind,3084.32
84944,627653,2025-12-07,Defective,1247.76
84945,1755796,2024-11-30,Wrong Item,397.33
84946,1433230,2024-09-15,Changed Mind,1062.8
84947,1939311,2025-01-11,Wrong Item,118.85
84948,833305,2023-12-30,Late Delivery,246.54
84949,1806166,2024-12-03,Late Delivery,315.92
84950,1973462,2024-04-28,Wrong Item,1539.56
84951,463960,2025-12-17,Wrong Item,153.54
84952,222926,2025-10-05,Wrong Item,2197.55
84953,844448,2025-10-22,Defective,2128.19
84954,142517,2023-06-15,Late Delivery,798.63
84955,2173597,2025-08-21,Late Delivery,2884.15
84956,854275,2025-07-15,Not as Described,494.48
84957,1306233,2023-11-29,Changed Mind,744.21
84958,836955,2024-12-24,Not as Described,2939.35
84959,1198364,2023-08-03,Wrong Item,140.6
84960,889435,2023-05-28,Changed Mind,259.75
84961,1175956,2023-03-26,Changed Mind,4039.86
84962,1726364,2024-03-08,Wrong Item,438.36
84963,1902350,2024-12-30,Late Delivery,734.5
84964,1888321,2024-11-04,Wrong Item,462.72
84965,58315,2024-03-09,Wrong Item,835.96
84966,1754319,2025-04-09,Wrong Item,1114.9
84967,751107,2024-01-04,Late Delivery,1936.05
84968,1772356,2024-08-22,Wrong Item,1096.35
84969,71289,2023-06-19,Late Delivery,2137.44
84970,449721,2025-02-11,Late Delivery,1224.14
84971,1194481,2025-12-17,Changed Mind,1748.6
84972,1811395,2023-12-12,Late Delivery,125.38
84973,2016481,2024-09-08,Changed Mind,704.17
84974,1841670,2024-07-19,Changed Mind,1370.71
84975,308950,2023-08-31,Wrong Item,2021.61
84976,525101,2023-05-05,Wrong Item,313.15
84977,1703815,2025-05-21,Defective,626.16
84978,658172,2023-12-22,Changed Mind,3575.52
84979,1236724,2025-12-24,Late Delivery,2856.5
84980,1907808,2023-12-01,Not as Described,1173.8
84981,378116,2025-08-12,Not as Described,479.62
84982,1048733,2024-12-21,Late Delivery,3636.25
84983,187200,2023-09-11,Not as Described,204.54
84984,1237186,2023-01-21,Late Delivery,541.45
84985,1584191,2025-12-06,Late Delivery,2738.92
84986,1647393,2023-12-11,Late Delivery,176.21
84987,2025765,2024-01-01,Not as Described,1432.45
84988,1610612,2025-04-23,Wrong Item,3766.49
84989,1191712,2025-05-04,Defective,673.68
84990,18985,2025-03-29,Wrong Item,767.39
84991,118639,2023-11-26,Changed Mind,3916.45
84992,1668468,2023-11-30,Defective,1027.12
84993,1269753,2024-12-30,Not as Described,375.9
84994,1057575,2024-01-06,Not as Described,1166.84
84995,1719080,2023-12-03,Late Delivery,393.81
84996,1607291,2024-09-27,Late Delivery,1003.45
84997,867096,2024-09-09,Late Delivery,984.11
84998,2060065,2024-04-11,Wrong Item,972.45
84999,706767,2024-03-07,Late Delivery,3152.72
85000,2159665,2023-06-25,Defective,3095.85
85001,1596298,2024-09-08,Not as Described,1249.96
85002,1673292,2023-12-17,Not as Described,1053.52
85003,849300,2024-07-13,Wrong Item,213.5
85004,1472638,2023-06-15,Wrong Item,2867.22
85005,1301139,2024-11-23,Defective,639.36
85006,1540182,2025-12-31,Not as Described,182.19
85007,248182,2023-09-20,Not as Described,989.46
85008,1458334,2024-05-17,Late Delivery,663.72
85009,2020221,2025-08-02,Wrong Item,1228.89
85010,104726,2023-11-12,Wrong Item,846.33
85011,1341213,2023-02-08,Defective,1742.3
85012,1011623,2024-12-25,Late Delivery,1672.67
85013,1521138,2023-08-07,Wrong Item,2405.8
85014,778080,2025-03-06,Defective,170.89
85015,1062664,2023-10-17,Defective,644.37
85016,820758,2023-07-28,Not as Described,1059.99
85017,24837,2025-01-03,Late Delivery,1042.8
85018,1517643,2024-04-28,Not as Described,230.6
85019,2019892,2025-06-02,Changed Mind,558.08
85020,627751,2024-11-21,Late Delivery,1011.24
85021,2066950,2025-08-05,Late Delivery,547.81
85022,946934,2025-10-30,Not as Described,1335.64
85023,688118,2024-11-12,Defective,637.81
85024,113855,2024-09-08,Late Delivery,1279.76
85025,1777810,2025-11-21,Wrong Item,1448.9
85026,987730,2024-11-16,Defective,376.14
85027,1106215,2023-03-10,Late Delivery,1205.12
85028,329158,2023-12-23,Defective,1917.1
85029,723754,2025-12-31,Defective,119.71
85030,787415,2025-08-09,Late Delivery,974.2
85031,588780,2023-02-22,Changed Mind,968.52
85032,1622547,2025-12-23,Defective,732.72
85033,1807826,2025-05-23,Late Delivery,1103.2
85034,1430235,2023-08-01,Wrong Item,3004.68
85035,207546,2024-12-23,Wrong Item,234.96
85036,242327,2023-07-12,Not as Described,2697.28
85037,1790175,2023-12-05,Late Delivery,2752.28
85038,1190464,2024-05-10,Late Delivery,660.39
85039,246629,2025-01-29,Changed Mind,1285.75
85040,1494908,2025-06-24,Wrong Item,283.36
85041,425165,2023-04-28,Defective,310.18
85042,267837,2024-06-26,Late Delivery,1621.48
85043,1602725,2023-03-29,Defective,2507.82
85044,1857136,2025-09-21,Defective,284.4
85045,1935578,2023-12-19,Defective,67.8
85046,592532,2024-08-06,Defective,2786.95
85047,1904405,2024-11-30,Changed Mind,1082.78
85048,18720,2025-05-01,Not as Described,2250.45
85049,1540941,2023-02-27,Late Delivery,1851.6
85050,667528,2023-06-19,Wrong Item,1583.1
85051,1294121,2023-08-04,Not as Described,1260.18
85052,2151858,2024-06-18,Defective,2094.33
85053,893664,2024-08-16,Late Delivery,1681.1
85054,1673969,2025-12-10,Changed Mind,981.76
85055,626479,2025-07-04,Wrong Item,1193.6
85056,731400,2024-12-18,Late Delivery,1356.55
85057,2222388,2024-06-24,Defective,3835.85
85058,1256892,2025-01-12,Late Delivery,854.13
85059,739315,2023-04-06,Not as Described,838.17
85060,1206596,2025-04-28,Defective,165.04
85061,413312,2025-12-27,Not as Described,2195.85
85062,1229948,2023-12-15,Changed Mind,663.3
85063,689813,2023-02-09,Not as Described,3932.0
85064,1714565,2024-12-18,Not as Described,196.43
85065,596865,2025-06-29,Defective,1192.95
85066,1249027,2025-01-07,Late Delivery,750.5
85067,911803,2025-07-08,Wrong Item,1917.2
85068,431280,2024-04-14,Late Delivery,804.37
85069,1512693,2025-04-29,Not as Described,943.56
85070,1423589,2024-12-05,Late Delivery,159.7
85071,1494294,2023-12-10,Defective,746.61
85072,1772375,2025-03-08,Not as Described,3466.8
85073,261454,2023-01-20,Changed Mind,95.73
85074,2167741,2023-12-26,Wrong Item,2154.88
85075,2148354,2025-01-01,Late Delivery,1078.9
85076,357260,2023-12-25,Changed Mind,1875.68
85077,1072607,2023-12-18,Wrong Item,392.88
85078,571570,2024-11-29,Changed Mind,1813.88
85079,268564,2023-12-26,Changed Mind,2882.12
85080,985734,2024-12-12,Late Delivery,999.48
85081,184191,2024-12-08,Late Delivery,962.52
85082,1752751,2025-09-19,Late Delivery,1403.14
85083,1700665,2024-05-02,Defective,288.36
85084,2234347,2025-12-06,Wrong Item,221.73
85085,701389,2025-03-17,Late Delivery,1119.12
85086,1990287,2023-03-30,Defective,1070.8
85087,1253532,2025-12-31,Changed Mind,634.88
85088,2048671,2025-06-07,Changed Mind,490.4
85089,1661660,2023-12-29,Late Delivery,1077.6
85090,138385,2024-12-30,Defective,383.52
85091,1737944,2023-12-01,Defective,899.67
85092,1491335,2023-07-07,Defective,1581.14
85093,1890582,2025-12-24,Wrong Item,1189.68
85094,467094,2025-12-31,Defective,741.93
85095,833837,2025-07-06,Late Delivery,827.08
85096,66868,2024-01-12,Wrong Item,2733.64
85097,1483400,2023-05-07,Wrong Item,2816.75
85098,1768158,2023-12-17,Late Delivery,244.78
85099,2071730,2025-10-11,Changed Mind,404.36
85100,1186802,2024-11-15,Defective,652.4
85101,479308,2024-06-24,Wrong Item,419.77
85102,2227605,2025-12-31,Late Delivery,673.36
85103,1425792,2024-11-17,Wrong Item,190.47
85104,2099297,2024-11-25,Defective,806.75
85105,1590905,2024-11-14,Defective,1373.25
85106,508134,2025-01-11,Changed Mind,2997.8
85107,791210,2023-11-17,Wrong Item,205.65
85108,730425,2025-01-09,Late Delivery,343.26
85109,922665,2023-11-19,Not as Described,2444.65
85110,2040371,2023-03-21,Late Delivery,1703.58
85111,334310,2025-03-20,Defective,912.2
85112,967986,2023-04-27,Wrong Item,1135.72
85113,1594150,2025-09-08,Defective,1899.08
85114,1215957,2023-12-02,Defective,1952.48
85115,1743461,2023-12-12,Late Delivery,3964.0
85116,189087,2023-12-28,Not as Described,279.8
85117,2103785,2025-02-25,Wrong Item,599.34
85118,635669,2025-10-24,Not as Described,324.99
85119,1475363,2023-02-01,Changed Mind,373.45
85120,1941422,2024-11-27,Not as Described,717.55
85121,1689089,2025-08-11,Late Delivery,1533.8
85122,171026,2024-08-23,Late Delivery,210.91
85123,2184652,2025-04-09,Defective,1412.52
85124,1493030,2024-09-27,Defective,786.96
85125,1406550,2024-01-01,Wrong Item,2067.85
85126,429258,2024-01-16,Not as Described,441.9
85127,761674,2025-07-10,Wrong Item,2254.16
85128,56343,2024-09-14,Late Delivery,754.64
85129,1685361,2025-04-13,Wrong Item,3224.36
85130,1630568,2023-12-17,Defective,730.22
85131,463239,2023-02-18,Wrong Item,1539.6
85132,1160812,2023-04-22,Wrong Item,212.92
85133,2008756,2023-12-07,Changed Mind,2552.46
85134,771088,2023-12-17,Changed Mind,2001.2
85135,1740164,2024-04-16,Changed Mind,829.08
85136,274252,2023-02-06,Wrong Item,479.87
85137,1593405,2025-11-21,Late Delivery,1374.7
85138,893419,2024-11-25,Changed Mind,2028.0
85139,1967073,2023-11-05,Defective,354.64
85140,409919,2025-01-10,Late Delivery,1159.78
85141,1255491,2024-11-24,Not as Described,559.4
85142,454273,2024-01-14,Not as Described,265.3
85143,295320,2024-04-25,Late Delivery,2501.12
85144,804164,2025-11-17,Changed Mind,906.36
85145,1749271,2025-12-28,Not as Described,1916.76
85146,750331,2025-06-14,Wrong Item,1711.44
85147,1210295,2025-05-15,Wrong Item,1314.46
85148,2116303,2025-08-14,Wrong Item,474.09
85149,777494,2025-12-06,Changed Mind,1035.15
85150,1652011,2023-12-28,Wrong Item,2786.1
85151,375560,2025-11-29,Wrong Item,1394.04
85152,294306,2023-08-22,Wrong Item,1846.5
85153,210833,2025-08-16,Wrong Item,1602.54
85154,1053453,2024-03-03,Changed Mind,2859.09
85155,168118,2025-11-07,Defective,547.95
85156,1075752,2024-12-03,Changed Mind,3201.92
85157,429145,2023-01-27,Late Delivery,492.78
85158,1237953,2025-02-23,Changed Mind,3369.3
85159,62890,2023-05-20,Not as Described,3598.5
85160,763975,2023-04-20,Changed Mind,2071.83
85161,548761,2024-08-07,Not as Described,1068.36
85162,1048329,2025-12-25,Wrong Item,3012.2
85163,1083158,2025-11-09,Late Delivery,595.54
85164,1073962,2025-04-20,Late Delivery,1141.78
85165,1618431,2023-08-07,Late Delivery,524.22
85166,1334194,2023-11-07,Not as Described,3143.25
85167,1150730,2023-04-15,Late Delivery,1869.48
85168,879602,2023-12-07,Defective,356.1
85169,511557,2025-10-29,Defective,654.99
85170,860002,2023-04-13,Late Delivery,451.12
85171,251761,2023-12-21,Not as Described,2432.55
85172,1975835,2024-12-30,Wrong Item,984.14
85173,365883,2025-02-12,Late Delivery,693.7
85174,1172590,2025-12-15,Late Delivery,213.27
85175,842739,2023-11-22,Not as Described,1999.26
85176,2222631,2024-04-08,Wrong Item,1044.52
85177,708854,2024-12-08,Wrong Item,2283.7
85178,662604,2024-10-31,Defective,178.32
85179,546231,2025-01-01,Wrong Item,149.45
85180,1700142,2023-03-31,Defective,618.7
85181,40394,2023-06-11,Late Delivery,128.17
85182,914029,2023-12-11,Not as Described,1451.12
85183,1019736,2024-11-27,Defective,967.56
85184,944372,2025-11-25,Changed Mind,1271.86
85185,184019,2024-01-10,Late Delivery,990.08
85186,1024809,2024-01-05,Late Delivery,720.42
85187,333241,2023-02-23,Not as Described,505.32
85188,1903503,2025-06-23,Late Delivery,666.8
85189,1619244,2024-02-28,Changed Mind,704.1
85190,227808,2025-11-13,Defective,832.8
85191,1807808,2024-07-04,Wrong Item,228.24
85192,337285,2023-10-24,Defective,2914.24
85193,1386762,2024-11-25,Wrong Item,2394.45
85194,1899828,2024-08-23,Wrong Item,1419.52
85195,329787,2025-11-17,Defective,708.97
85196,1758602,2023-07-29,Changed Mind,1577.96
85197,1718619,2024-11-11,Wrong Item,407.62
85198,2122936,2023-12-30,Changed Mind,401.08
85199,314981,2024-07-15,Changed Mind,9.16
85200,1308756,2023-02-02,Late Delivery,1178.06
85201,286710,2024-03-30,Defective,1477.08
85202,1258486,2023-03-09,Not as Described,229.52
85203,1896960,2023-04-03,Late Delivery,2467.92
85204,45440,2024-10-05,Late Delivery,1494.8
85205,413751,2025-05-08,Defective,2253.65
85206,1234875,2025-05-20,Defective,1362.63
85207,1935221,2023-12-15,Late Delivery,678.52
85208,143909,2024-06-08,Not as Described,544.17
85209,1834653,2025-11-29,Late Delivery,2017.74
85210,2026525,2025-01-01,Wrong Item,334.89
85211,512464,2024-05-04,Defective,229.13
85212,2111675,2023-12-22,Defective,1449.42
85213,85558,2023-12-17,Changed Mind,2075.82
85214,1643934,2025-10-19,Not as Described,403.18
85215,1134999,2023-12-27,Changed Mind,474.46
85216,987149,2023-12-01,Wrong Item,321.76
85217,1159988,2024-12-20,Late Delivery,2385.56
85218,162989,2023-09-22,Late Delivery,640.13
85219,2126173,2024-06-28,Late Delivery,276.8
85220,1106833,2023-05-29,Defective,1280.7
85221,2090911,2024-12-10,Wrong Item,437.38
85222,114682,2025-11-29,Late Delivery,742.28
85223,1067475,2023-07-13,Changed Mind,1084.62
85224,193263,2023-04-09,Changed Mind,293.42
85225,1813232,2024-12-23,Not as Described,1077.51
85226,52177,2023-11-20,Not as Described,556.36
85227,844882,2023-03-28,Wrong Item,4097.65
85228,1427716,2024-12-18,Late Delivery,574.01
85229,2202678,2025-04-03,Defective,1946.34
85230,2079345,2023-01-17,Changed Mind,2096.68
85231,1986380,2024-12-25,Defective,628.72
85232,1191799,2023-05-19,Changed Mind,241.33
85233,654882,2025-03-12,Not as Described,385.72
85234,1838907,2025-07-14,Not as Described,528.09
85235,2014289,2025-11-13,Wrong Item,146.6
85236,428440,2024-04-19,Changed Mind,132.48
85237,1286274,2024-03-01,Changed Mind,1565.28
85238,1126846,2023-12-20,Defective,664.56
85239,1715990,2025-12-23,Not as Described,551.25
85240,1672572,2025-12-06,Late Delivery,172.65
85241,1150451,2024-03-05,Changed Mind,313.21
85242,1507194,2023-12-31,Defective,67.86
85243,454441,2023-12-12,Not as Described,3824.1
85244,1384405,2025-02-16,Wrong Item,956.91
85245,1590449,2025-09-30,Late Delivery,2835.63
85246,2078887,2025-12-10,Changed Mind,546.6
85247,1136876,2023-03-17,Late Delivery,2526.0
85248,70191,2025-07-02,Wrong Item,30.08
85249,771466,2023-11-17,Wrong Item,246.38
85250,374476,2025-07-19,Not as Described,2398.92
85251,466103,2023-10-24,Defective,1523.3
85252,786903,2025-08-13,Late Delivery,1116.92
85253,1257915,2023-06-05,Changed Mind,871.53
85254,108799,2023-03-16,Late Delivery,1746.67
85255,1764610,2024-11-15,Not as Described,833.82
85256,1667107,2023-12-04,Wrong Item,2332.15
85257,532503,2024-05-19,Not as Described,112.05
85258,224206,2024-11-23,Wrong Item,1144.12
85259,187989,2024-12-03,Wrong Item,1837.15
85260,803132,2024-07-28,Defective,1388.52
85261,1049189,2024-03-22,Late Delivery,2440.35
85262,1671878,2023-11-28,Wrong Item,1164.63
85263,937601,2023-09-28,Changed Mind,2868.61
85264,1845863,2025-08-22,Changed Mind,1522.96
85265,1878460,2025-12-05,Defective,853.18
85266,423935,2024-12-23,Changed Mind,1467.95
85267,996546,2023-10-29,Changed Mind,680.17
85268,859799,2023-12-19,Defective,2639.52
85269,159160,2025-09-23,Defective,189.36
85270,1437297,2023-07-07,Wrong Item,642.6
85271,256862,2023-11-27,Defective,77.92
85272,971062,2025-07-22,Changed Mind,1216.74
85273,1857105,2024-10-22,Not as Described,1624.7
85274,1150030,2024-12-23,Wrong Item,133.7
85275,778553,2024-02-04,Late Delivery,281.28
85276,777615,2023-12-21,Changed Mind,1559.54
85277,257706,2024-01-23,Late Delivery,1265.04
85278,1945222,2023-10-26,Late Delivery,1214.79
85279,786598,2023-11-23,Not as Described,1117.12
85280,806861,2024-08-03,Late Delivery,488.4
85281,1461641,2025-01-27,Wrong Item,3892.65
85282,97789,2025-04-18,Wrong Item,887.06
85283,1069669,2025-04-10,Late Delivery,243.81
85284,230062,2024-06-16,Defective,1613.68
85285,1767429,2024-11-23,Late Delivery,772.72
85286,1081075,2024-03-03,Late Delivery,4209.24
85287,2183844,2025-06-18,Changed Mind,1900.28
85288,942697,2024-08-15,Changed Mind,520.56
85289,364586,2024-01-09,Not as Described,107.44
85290,2047631,2025-05-19,Changed Mind,2176.68
85291,1222983,2025-05-18,Defective,232.48
85292,1705335,2023-11-05,Defective,3096.47
85293,692416,2023-11-29,Wrong Item,125.98
85294,1673054,2023-08-05,Not as Described,509.51
85295,423902,2025-10-01,Changed Mind,384.34
85296,145504,2025-01-01,Late Delivery,2813.12
85297,698204,2023-09-08,Defective,2576.19
85298,1739926,2024-12-26,Late Delivery,846.78
85299,762728,2025-04-08,Not as Described,359.4
85300,955847,2025-07-24,Changed Mind,371.42
85301,217356,2025-01-17,Wrong Item,587.3
85302,2248216,2023-04-11,Late Delivery,287.91
85303,1084034,2024-01-10,Defective,166.05
85304,1697781,2025-01-30,Not as Described,1353.92
85305,442690,2023-10-11,Changed Mind,1395.76
85306,886754,2023-12-27,Defective,317.73
85307,155088,2023-06-13,Late Delivery,620.44
85308,498228,2023-12-18,Wrong Item,1061.79
85309,1200302,2025-12-07,Changed Mind,3702.95
85310,169523,2025-07-27,Defective,286.48
85311,576093,2025-08-30,Wrong Item,553.95
85312,1624821,2024-02-09,Not as Described,3851.25
85313,1497886,2025-12-26,Changed Mind,3097.85
85314,812053,2023-12-25,Changed Mind,300.82
85315,885359,2024-05-13,Defective,485.9
85316,975122,2025-12-12,Defective,377.36
85317,1706963,2024-11-14,Late Delivery,608.71
85318,357082,2024-11-28,Not as Described,3372.1
85319,962285,2023-12-03,Not as Described,2225.65
85320,1111591,2023-12-09,Wrong Item,727.11
85321,1706278,2024-10-08,Changed Mind,803.05
85322,604596,2024-11-19,Not as Described,42.8
85323,800035,2025-12-31,Changed Mind,1569.37
85324,1587319,2023-10-30,Defective,1463.9
85325,284278,2024-06-28,Not as Described,303.58
85326,871795,2024-07-22,Changed Mind,295.74
85327,914768,2024-03-05,Not as Described,438.06
85328,1868610,2024-10-16,Changed Mind,1220.88
85329,448556,2024-12-08,Wrong Item,2164.05
85330,125128,2025-12-03,Defective,460.6
85331,902370,2024-09-21,Defective,1027.36
85332,1342323,2023-04-26,Not as Described,1660.84
85333,1465935,2025-01-03,Late Delivery,1136.06
85334,1780173,2025-08-26,Not as Described,992.14
85335,310991,2023-07-27,Defective,832.94
85336,471181,2024-12-12,Not as Described,1222.52
85337,1084874,2023-04-09,Not as Described,768.14
85338,868859,2024-12-07,Wrong Item,1010.8
85339,2226822,2024-09-06,Changed Mind,1389.76
85340,2023099,2024-10-26,Not as Described,2545.1
85341,1157572,2023-12-31,Changed Mind,182.25
85342,933270,2025-12-23,Not as Described,192.83
85343,430148,2024-12-15,Not as Described,1528.05
85344,754413,2023-06-25,Defective,816.92
85345,1293163,2025-11-18,Defective,394.14
85346,467354,2023-05-02,Defective,364.24
85347,1867593,2025-01-12,Not as Described,380.28
85348,1937370,2024-09-22,Late Delivery,1687.0
85349,1256479,2025-01-08,Wrong Item,150.57
85350,1373099,2024-11-27,Late Delivery,632.72
85351,144098,2023-11-13,Wrong Item,981.96
85352,891305,2023-04-22,Not as Described,868.5
85353,258533,2023-07-29,Late Delivery,1079.95
85354,562784,2025-11-17,Late Delivery,844.21
85355,900529,2024-05-17,Not as Described,1560.85
85356,1895971,2023-03-09,Late Delivery,706.61
85357,493272,2024-12-07,Not as Described,2952.8
85358,928417,2023-12-04,Not as Described,39.06
85359,925000,2023-02-08,Changed Mind,310.25
85360,575962,2023-06-10,Wrong Item,2448.8
85361,1045622,2024-04-26,Changed Mind,354.99
85362,1547053,2025-10-22,Late Delivery,780.36
85363,1484205,2025-11-17,Not as Described,1228.35
